,SOX2_like,PAX6_like,NEUROD1_like,RBFOX3_like,SLC17A7_like,GAD1_like,GFAP_like,OLIG2_like,AIF1_like,PDGFRA_like,MKI67_like,STRESS_like,CELL_CYCLE_like,MATURATION_like
cell_04016,4.403815,8.999897,1.4666831,2.3277755,0.0021659485,0.0021659485,0.0018127079,0.0013787278,0.0011446353,0.0028060707,2.4250944,0.7028933,2.4250944,0.7632272
cell_04017,1.9617162,2.5299523,5.031605,7.743888,0.44939026,0.06740854,0.060774006,0.051072273,0.04494346,0.07728521,0.009992557,0.8787631,0.009992557,4.3908124
cell_04018,8.448218,3.9932294,0.33746958,0.41203856,2.0468833e-05,2.0468833e-05,1.6837874e-05,1.2543383e-05,1.029942e-05,2.7380802e-05,0.05741615,0.58014387,0.05741615,0.15570183
cell_04019,0.67020345,0.009489434,7.690476,9.8851595,0.14058203,0.9372135,0.13867149,0.13512713,0.13223983,0.14288655,0.15208021,0.701986,0.15208021,13.554981
cell_04020,4.94372,8.780214,1.1514366,1.7658845,0.0009904627,0.0009904627,0.00082475704,0.0006234463,0.00051588163,0.0012950569,0.3214457,0.627421,0.3214457,0.57852834
cell_04021,5.5365148,8.152284,0.89944816,1.3246061,0.00044730274,0.00044730274,0.00037101906,0.00027913932,0.00023039951,0.0005890906,0.007990731,0.8289725,0.007990731,0.4398022
cell_04022,3.4055033,7.9035378,2.393424,3.9616785,0.010220043,0.010220043,0.0086915,0.0067445785,0.0056612827,0.012869572,0.49605185,0.5330803,0.49605185,1.3915076
cell_04023,0.3247911,1.7767108e-05,7.947703,9.986795,0.14838777,0.98925185,0.14803602,0.1473618,0.1467907,0.14880168,0.011660517,0.6734714,0.011660517,15.541674
cell_04024,0.49610883,0.0008941643,7.851032,9.953099,0.14543056,0.14543056,0.14446035,0.14262393,0.9406118,0.14658302,0.118625395,0.8093911,0.118625395,14.746038
cell_04025,0.27180713,2.7822612e-06,7.9664154,9.992256,0.99309087,0.14896363,0.14873631,0.14829956,0.14792849,0.14923061,0.007714817,0.62493634,0.007714817,15.703305
cell_04026,0.8843143,0.06144463,7.404049,9.740059,0.13211145,0.13211145,0.12877123,0.122779824,0.78724277,0.13624866,0.37793165,0.5961905,0.37793165,11.758388
cell_04027,0.8463863,0.046642184,7.4617467,9.771359,0.13380045,0.13380045,0.87149423,0.12516971,0.12078564,0.13759084,0.40687287,0.6050197,0.40687287,12.0911045
cell_04028,1.7590654,1.7578094,5.520326,8.264068,0.08022299,0.5348199,0.07331638,0.06286974,0.056047738,0.09016626,1.3335816,0.78543603,1.3335816,5.3100953
cell_04029,0.3211527,1.5858224e-05,7.9491463,9.987233,0.98954767,0.14843215,0.14808993,0.14743388,0.14687803,0.14883478,0.013047541,0.6147131,0.013047541,15.554048
cell_04030,1.5548795,1.1015335,6.0152,8.733076,0.09340778,0.09340778,0.08664843,0.07602967,0.06882464,0.6853001,1.2059748,0.66107345,1.2059748,6.454746
cell_04031,2.8998713,6.40166,3.1160288,5.1517553,0.021983363,0.021983363,0.018957218,0.09985236,0.0127004655,0.027035436,2.972085,0.71826726,2.972085,1.993902
cell_04032,0.92626643,0.08157339,7.3369026,9.7024355,0.13015619,0.86770797,0.12652339,0.12005598,0.115033016,0.13468315,0.7132467,0.87630403,0.7132467,11.387512
cell_04033,1.3503295,0.6007825,6.4939675,9.132258,0.10640484,0.7093656,0.10026466,0.09021674,0.08310262,0.114622034,0.036835935,0.817739,0.036835935,7.8455987
cell_04034,7.3069606,5.5144873,0.47628367,0.62282854,5.976818e-05,5.976818e-05,4.9264247e-05,3.6786438e-05,3.0242953e-05,7.9648235e-05,4.018387e-05,0.57411265,4.018387e-05,0.22285378
cell_04035,2.4942923,4.7994633,3.8545723,6.2544036,0.03794515,0.03794515,0.03323961,0.026820337,0.023022316,0.30321673,0.042599812,0.8532337,0.042599812,2.7492049
cell_04036,3.4267251,7.952257,2.367455,3.9171832,0.009885971,0.009885971,0.008403397,0.006517065,0.005468471,0.012459163,0.06866457,0.83790696,0.06866457,1.3719022
cell_04037,0.40558353,0.00015119679,7.909309,9.9743185,0.14720976,0.14720976,0.14660752,0.14545897,0.9632799,0.1479211,0.00019022297,0.7980898,0.00019022297,15.217969
cell_04038,2.6367218,5.391731,3.5784225,5.856741,0.031625018,0.031625018,0.027535794,0.022036357,0.12549807,0.038279805,0.16136716,0.7067624,0.16136716,2.4473538
cell_04039,0.4487388,0.0003762153,7.883605,9.965249,0.14642373,0.14642373,0.14565738,0.9613383,0.14297931,0.14733115,0.030593846,0.52792597,0.030593846,15.00701
cell_04040,2.0448987,2.8714716,4.835321,7.5188203,0.06232587,0.06232587,0.055902064,0.046626765,0.0408385,0.48008695,0.7681562,0.7846021,0.7681562,4.067904
cell_04041,0.58913755,0.0035984751,7.77334,9.921706,0.14307486,0.9538324,0.14163646,0.1389405,0.13671748,0.14479627,1.9435089e-05,0.70733684,1.9435089e-05,14.15078
cell_04042,6.9850974,5.9957113,0.5293039,0.70658565,8.319772e-05,8.319772e-05,6.862911e-05,5.1293537e-05,4.218987e-05,0.000110709305,1.4333684,0.62390995,1.4333684,0.24900626
cell_04043,0.2970977,7.1335253e-06,7.9580936,9.98989,0.14870739,0.14870739,0.14842454,0.98587775,0.14742105,0.14903988,0.0025905927,0.5039752,0.0025905927,15.6311035
cell_04044,1.755348,1.7446427,5.529367,8.273153,0.08046195,0.53641295,0.073554,0.06309847,0.056266185,0.09040081,0.2852907,0.59241956,0.2852907,5.328876
cell_04045,4.2448807,8.9733715,1.5799692,2.5304813,0.0027539933,0.0027539933,0.0023091438,0.0017603417,0.0014632663,0.0035559218,0.0014588833,0.7422761,0.0014588833,0.8328627
cell_04046,4.5674186,8.979904,1.3605908,2.1380765,0.0016990559,0.0016990559,0.0014195163,0.0010773954,0.00089345034,0.0022080815,1.211746,0.54492265,1.211746,0.6996144
cell_04047,4.1561847,8.937076,1.647974,2.652081,0.0031543693,0.0031543693,0.0026478379,0.0020213593,0.0016815059,0.0040646074,2.404164,0.76216745,2.404164,0.8755405
cell_04048,2.7676814,5.9104047,3.340557,5.500048,0.026495961,0.026495961,0.15302706,0.01824642,0.015526288,0.032337133,0.6639912,0.8278688,0.6639912,2.2065601
cell_04049,0.680334,0.010578809,7.6791205,9.879936,0.14024197,0.14024197,0.13826886,0.1346135,0.13164064,0.9508301,0.16895932,0.62727135,0.16895932,13.476276
cell_04050,0.26887584,2.4754593e-06,7.96731,9.992504,0.14899118,0.14899118,0.14876986,0.14834456,0.14798316,0.9950074,0.0070046964,0.53279424,0.0070046964,15.711097
cell_04051,0.8259318,0.03986355,7.49165,9.787194,0.13467914,0.13467914,0.878295,0.12642686,0.122213155,0.1382854,0.3598905,0.55587953,0.3598905,12.268928
cell_04052,1.344795,0.589592,6.5064797,9.141973,0.10674845,0.10674845,0.67087644,0.09061023,0.083506495,0.11492639,0.24458893,0.64316356,0.24458893,7.886658
cell_04053,1.9947433,2.6642084,4.953268,7.6551795,0.06537501,0.06537501,0.058818113,0.049278833,0.043282382,0.5012457,2.462645,0.8253737,2.462645,4.2590957
cell_04054,0.43697852,0.00029724627,7.8909802,9.967902,0.14664905,0.14664905,0.14592949,0.14456047,0.1434112,0.9833364,5.118577e-05,0.75371146,5.118577e-05,15.067077
cell_04055,0.40102875,0.00013622618,7.911806,9.975172,0.14728624,0.14728624,0.14670008,0.14558186,0.96426696,0.1479784,0.0030396446,0.84715503,0.0030396446,15.238705
cell_04056,3.7164018,8.499919,2.043798,3.3546991,0.006265259,0.006265259,0.0052949055,0.0040763807,0.0034066734,0.0079764705,2.5951345,0.8977708,2.5951345,1.137907
cell_04057,0.26480162,2.0983027e-06,7.968529,9.99284,0.993525,0.14902875,0.1488156,0.14840594,0.14805776,0.14927906,0.0025791035,0.5810265,0.0025791035,15.721728
cell_04058,2.4705608,4.698634,3.9023266,6.321344,0.039071243,0.26047495,0.0342628,0.027686467,0.023786431,0.046751987,0.23857653,0.7779286,0.23857653,2.804047
cell_04059,0.48899373,0.00079129013,7.8562207,9.955079,0.14558856,0.14558856,0.14465052,0.14287381,0.14139028,0.97801495,0.056910463,0.6866067,0.056910463,14.787145
cell_04060,0.25098228,1.166213e-06,7.9724627,9.993902,0.14914995,0.14914995,0.1489632,0.14860408,0.9886577,0.14936918,0.0008143299,0.6973912,0.0008143299,15.756094
cell_04061,0.7191209,0.015688892,7.633597,9.858515,0.13888231,0.13888231,0.13666342,0.88383555,0.12927201,0.14157315,0.30975854,0.6302326,0.30975854,13.167475
cell_04062,6.2883816,7.069329,0.674903,0.94371396,0.00017906012,0.00017906012,0.00014802211,0.000110915214,9.135257e-05,0.0002373117,0.21184646,0.6370049,0.21184646,0.32230604
cell_04063,1.1506866,0.27525398,6.923652,9.44467,0.11834515,0.11834515,0.11323051,0.696752,0.098063335,0.12495234,0.3726431,0.77051276,0.3726431,9.429951
cell_04064,7.461811,5.2896934,0.45333537,0.5870816,5.122134e-05,5.122134e-05,4.2205436e-05,3.1503067e-05,2.5894013e-05,6.830154e-05,0.10991388,0.7483212,0.10991388,0.21162178
cell_04065,0.5108591,0.0011428851,7.839937,9.9488125,0.14509305,0.967287,0.14405443,0.14209132,0.14045623,0.14632808,0.08854537,0.6274014,0.08854537,14.658731
cell_04066,3.894814,8.731681,1.8705847,3.0486906,0.0047331257,0.0047331257,0.003988068,0.0030587662,0.002550981,0.006058013,1.5776634,0.54743236,1.5776634,1.0200622
cell_04067,0.74382263,0.019829975,7.6029196,9.843664,0.13796932,0.9197954,0.13558929,0.13122043,0.12770538,0.14086384,0.10042021,0.73129654,0.10042021,12.965261
cell_04068,0.31491515,1.2995941e-05,7.951565,9.987962,0.14850652,0.14850652,0.14818032,0.14755477,0.98016375,0.14889023,0.0073543186,0.79575855,0.0073543186,15.57482
cell_04069,5.8174806,7.7704034,0.8052881,1.1630645,0.00031403877,0.00031403877,0.0002601106,0.00019536082,0.00016110281,0.0004146849,1.1568943,0.7234487,1.1568943,0.38985497
cell_04070,2.4929714,4.7938643,3.8572176,6.258126,0.038007293,0.25338194,0.03329602,0.026868023,0.02306435,0.04555267,2.8603594,0.50146025,2.8603594,2.752221
cell_04071,0.90161425,0.069240995,7.376777,9.724931,0.13131599,0.13131599,0.12785508,0.81110805,0.11683512,0.13561329,0.44680607,0.6129262,0.44680607,11.6057
cell_04072,2.239544,3.701834,4.3919106,6.9760165,0.05103673,0.05103673,0.0452707,0.2477762,0.032236673,0.059979796,0.47565562,0.81143177,0.47565562,3.417456
cell_04073,5.9633408,7.559267,0.7615472,1.0888582,0.00026281635,0.00026281635,0.00021754122,0.00016325942,0.00013457448,0.00034747284,0.9590522,0.7970193,0.9590522,0.36698812
cell_04074,10.682642,1.9952376,0.19127518,0.20813085,3.5757023e-06,3.5757023e-06,2.9353268e-06,2.181338e-06,1.7888244e-06,4.802098e-06,0.16163974,0.5041641,0.16163974,0.08697402
cell_04075,2.3596518,4.2221417,4.131915,6.6355515,0.044597007,0.044597007,0.039314877,0.031999793,0.18407463,0.052920315,1.3297147,0.6881185,1.3297147,3.0795732
cell_04076,0.89410734,0.06577364,7.388684,9.731562,0.13166305,0.8777537,0.12825452,0.12215116,0.117379524,0.13589077,0.19195163,0.6749273,0.19195163,11.672009
cell_04077,1.2080045,0.3525864,6.805336,9.363035,0.11502642,0.11502642,0.10958061,0.6693727,0.09370403,0.12213166,1.3271662,0.76091254,1.3271662,8.954796
cell_04078,6.4233623,6.861366,0.64280796,0.89065,0.00015346192,0.00015346192,0.00012680075,9.4959745e-05,7.8187826e-05,0.00020356767,1.0671583,0.549992,1.0671583,0.3059583
cell_04079,1.9780923,2.596283,4.9927006,7.700018,0.44265223,0.06639784,0.059800763,0.05017838,0.04411468,0.07624412,2.3218687,0.7485661,2.3218687,4.324912
cell_04080,2.737438,5.793228,3.3941195,5.581488,0.18414578,0.027621867,0.02395626,0.019071471,0.016242335,0.033649165,0.13179421,0.8787672,0.13179421,2.2593343
cell_04081,4.0072174,8.838752,1.77058,2.870876,0.003971476,0.003971476,0.0033406124,0.0025567487,0.002129836,0.005098635,2.699176,0.6486998,2.699176,0.9542044
cell_04082,0.6490936,0.007504067,7.7134237,9.895563,0.14127037,0.9418025,0.13948783,0.13617161,0.13346116,0.14341584,0.14066316,0.6349426,0.14066316,13.716152
cell_04083,3.4774475,8.06391,2.3066876,3.812666,0.009129563,0.009129563,0.007751845,0.0060033235,0.005033459,0.011528019,2.9035063,0.5113094,2.9035063,1.3265238
cell_04084,1.3831159,0.66965264,6.4192724,9.0735035,0.69572145,0.10435821,0.098087296,0.08789363,0.080726996,0.11280031,1.4196652,0.52295804,1.4196652,7.605997
cell_04085,0.298798,7.5697276e-06,7.9574943,9.989716,0.14868896,0.14868896,0.14840212,0.14785163,0.14738461,0.9935076,0.00033976694,0.872629,0.00033976694,15.625927
cell_04086,1.3879151,0.68010384,6.40826,9.064731,0.10405712,0.10405712,0.09776804,0.0875548,0.080381766,0.7502068,1.029933,0.89020073,1.029933,7.5714498
cell_04087,1.0169572,0.14080739,7.180352,9.609948,0.83759123,0.12563868,0.12138197,0.11393181,0.10825583,0.1310173,0.4486796,0.5022567,0.4486796,10.584871
cell_04088,8.95241,3.4313915,0.29361358,0.3485613,1.3316264e-05,1.3316264e-05,1.0947257e-05,8.149146e-06,6.6887155e-06,1.7834147e-05,0.0053307177,0.8602719,0.0053307177,0.13487366
cell_04089,5.884784,7.6738634,0.7846993,1.1280639,0.0002891343,0.0002891343,0.00023940863,0.00017974533,0.00014819646,0.00038201988,0.60078853,0.569584,0.60078853,0.37906536
cell_04090,8.013293,4.5337963,0.3828596,0.4794421,3.0266823e-05,3.0266823e-05,2.4913985e-05,1.8573965e-05,1.5257287e-05,4.04374e-05,4.2983825e-06,0.7245435,4.2983825e-06,0.17745255
cell_04091,0.56307346,0.0025217885,7.7969685,9.931577,0.14378938,0.14378938,0.1424907,0.14004941,0.92019504,0.14534004,0.18643078,0.7712564,0.18643078,14.327902
cell_04092,0.42367965,0.00022519073,7.898984,9.9707365,0.14689377,0.14689377,0.9748351,0.14495206,0.14388186,0.14768417,0.012163281,0.6436235,0.012163281,15.132686
cell_04093,5.6921353,7.9454317,0.8455919,1.231928,0.00036706764,0.00036706764,0.00030421835,0.00022865596,0.00018863246,0.0004841589,0.027552571,0.71159524,0.027552571,0.41111234
cell_04094,4.991915,8.7415,1.127735,1.7239623,0.0009261299,0.0009261299,0.00077090063,0.0005824724,0.0004818609,0.0012117682,1.9829805,0.75101686,1.9829805,0.5651552
cell_04095,3.2939172,7.6279097,2.5354214,4.2030716,0.012160566,0.012160566,0.010369008,0.008073382,0.0067893635,0.015243814,2.6083834,0.5775705,2.6083834,1.5010285
cell_04096,1.1281693,0.24824747,6.9688506,9.474959,0.1196198,0.1196198,0.114642076,0.7074609,0.09978222,0.1260255,0.9297837,0.89770263,0.9297837,9.620383
cell_04097,0.9977245,0.12628578,7.2148075,9.630861,0.12662818,0.12662818,0.12250196,0.11525352,0.109708294,0.8788408,0.12991546,0.58155274,0.12991546,10.754529
cell_04098,0.769427,0.02496588,7.569746,9.827247,0.13698494,0.13698494,0.8962313,0.12977177,0.12603733,0.14009607,0.28856894,0.5041354,0.28856894,12.751718
cell_04099,0.3211444,1.5854099e-05,7.949149,9.987234,0.9895483,0.14843225,0.14809005,0.14743404,0.14687823,0.14883485,0.005940464,0.87771386,0.005940464,15.554075
cell_04100,3.6867528,8.453774,2.0744176,3.4084783,0.006565029,0.006565029,0.005551233,0.004276609,0.0035753348,0.008350197,0.6632014,0.67165107,0.6632014,1.1592553
cell_04101,0.8605967,0.051835176,7.440469,9.75993,0.887844,0.13317661,0.13000162,0.12428295,0.11978188,0.1370962,0.5806851,0.6594479,0.5806851,11.966842
cell_04102,1.2789191,0.46602145,6.653045,9.253025,0.11079046,0.11079046,0.69982696,0.09531603,0.0883707,0.11847508,1.4100525,0.61026853,1.4100525,8.388608
cell_04103,3.5309172,8.17431,2.2445736,3.7052782,0.008393105,0.008393105,0.0071185324,0.0055050286,0.004612031,0.010618834,0.001308536,0.51033276,0.001308536,1.2808474
cell_04104,0.31830218,1.4489028e-05,7.95026,9.98757,0.14846641,0.14846641,0.14813155,0.14748953,0.14694549,0.9924021,0.008404272,0.6058273,0.008404272,15.563609
cell_04105,8.190484,4.3073816,0.3634131,0.45036533,2.5746553e-05,2.5746553e-05,2.1187238e-05,1.5790374e-05,1.2968511e-05,3.4416415e-05,0.11120955,0.65732014,0.11120955,0.16810952
cell_04106,0.6955187,0.012393508,7.661685,9.871821,0.13972053,0.13972053,0.9176823,0.13382894,0.13072717,0.142222,0.35862738,0.7081317,0.35862738,13.356745
cell_04107,0.6527323,0.007820358,7.709537,9.893815,0.14115368,0.94102454,0.13934931,0.13599409,0.1332533,0.14332622,0.06645886,0.68305767,0.06645886,13.688654
cell_04108,0.3083871,1.0489852e-05,7.954022,9.988694,0.99054736,0.1485821,0.1482722,0.14767769,0.14717361,0.14894655,0.009071566,0.8516145,0.009071566,15.595964
cell_04109,1.5076984,0.9712408,6.127921,8.831875,0.09644367,0.09644367,0.08978499,0.07922753,0.07199581,0.7040845,1.4434078,0.86453193,1.4434078,6.7534614
cell_04110,3.3148663,7.682144,2.508052,4.1568027,0.011771652,0.011771652,0.010032269,0.0078060916,0.006562185,0.014769269,1.1388041,0.626862,1.1388041,1.4796083
cell_04111,0.43777245,0.0003020979,7.890491,9.967728,0.1466341,0.97756064,0.14591143,0.14453658,0.1433825,0.14748923,0.041430242,0.88382185,0.041430242,15.063083
cell_04112,0.5497264,0.0020818803,7.808504,9.936297,0.14413881,0.14413881,0.14290921,0.9372957,0.13867551,0.1456054,0.17163864,0.8459737,0.17163864,14.415597
cell_04113,1.6219745,1.3012673,5.8534293,8.586094,0.089073315,0.089073315,0.082214616,0.47718108,0.06445335,0.098713644,1.8843639,0.87105393,1.8843639,6.0525227
cell_04114,0.55625814,0.0022885874,7.8029065,9.934014,0.14396921,0.9597947,0.142706,0.14032963,0.13836142,0.14547664,0.12022808,0.78253233,0.12022808,14.372942
cell_04115,4.109923,8.911676,1.6848912,2.7180326,0.003387267,0.003387267,0.0028450927,0.002173604,0.0018089036,0.0043598753,1.6342146,0.57930875,1.6342146,0.89899087
cell_04116,1.1352823,0.25657782,6.954654,9.465499,0.7947935,0.11921902,0.11419767,0.10561231,0.09923904,0.12568869,1.0427296,0.57809114,1.0427296,9.560016
cell_04117,0.37688047,7.610839e-05,7.9243693,9.979383,0.14767128,0.98447526,0.14716652,0.14620198,0.14538799,0.1482666,0.042378034,0.8634606,0.042378034,15.343695
cell_04118,3.3634548,7.803509,2.445846,4.051177,0.010914093,0.010914093,0.009290704,0.0072184317,0.0060631786,0.013720621,2.8452861,0.70281816,2.8452861,1.431479
cell_04119,1.7344784,1.6714952,5.5801325,8.323814,0.08180503,0.5453668,0.074892215,0.06439039,0.057502404,0.09171519,2.1010094,0.8561869,2.1010094,5.435671
cell_04120,0.26732963,2.3258758e-06,7.967776,9.992633,0.14900555,0.14900555,0.14878735,0.98912007,0.14801167,0.14926179,1.5563428e-06,0.78821915,1.5563428e-06,15.715158
cell_04121,0.49265766,0.00084296527,7.853562,9.954066,0.14550759,0.14550759,0.14455305,0.1427457,0.9415814,0.14664115,0.10410147,0.5850049,0.10410147,14.766059
cell_04122,0.34533185,3.270298e-05,7.939104,9.984133,0.98749024,0.14812353,0.1477151,0.14693317,0.14627172,0.14860454,0.02969968,0.6539039,0.02969968,15.46826
cell_04123,2.5700321,5.117489,3.7054753,6.0419245,0.03448944,0.03448944,0.20075218,0.024188599,0.020708391,0.041560598,0.40358368,0.8871301,0.40358368,2.5830903
cell_04124,0.22288164,3.051477e-07,7.9795175,9.995729,0.9957833,0.1493675,0.14922826,0.14896025,0.14873208,0.14953083,0.0023806996,0.5078331,0.0023806996,15.8180275
cell_04125,6.5185,6.714145,0.6214116,0.8555071,0.00013788819,0.00013788819,0.00011389666,8.526383e-05,7.019047e-05,0.00018301781,0.014677538,0.78583354,0.014677538,0.2951202
cell_04126,1.506553,0.9681853,6.130644,8.834225,0.6434479,0.09651718,0.08986126,0.0793058,0.07207376,0.10568048,1.6884747,0.89151186,1.6884747,6.7608776
cell_04127,1.7644043,1.77679,5.5073442,8.250986,0.07987997,0.07987997,0.07297553,0.06254201,0.37156627,0.08982922,2.1836565,0.54165876,2.1836565,5.2832513
cell_04128,0.49222365,0.0008367017,7.853878,9.954187,0.14551723,0.14551723,0.14456464,0.14276095,0.9417028,0.14664842,0.057787288,0.60879713,0.057787288,14.768566
cell_04129,0.31677473,1.3798291e-05,7.950851,9.987748,0.14848457,0.14848457,0.14815365,0.14751908,0.9798753,0.14887387,0.010042327,0.71880525,0.010042327,15.568685
cell_04130,0.6442613,0.0070998194,7.718541,9.897854,0.9428272,0.14142409,0.13967037,0.13640572,0.13373543,0.14353383,0.19222884,0.837506,0.19222884,13.752483
cell_04131,0.9778898,0.11245552,7.2496457,9.65169,0.12763135,0.12763135,0.82427305,0.11660466,0.11119886,0.13264276,0.70453,0.7026048,0.70453,10.929972
cell_04132,2.1710043,3.4061587,4.54517,7.1690288,0.054902285,0.36601523,0.048882775,0.040345255,0.035107404,0.06414972,2.0084112,0.5238384,2.0084112,3.630936
cell_04133,1.5583117,1.1113448,6.0069623,8.7257395,0.09318644,0.09318644,0.08642075,0.075799115,0.06859705,0.68392175,0.5057295,0.55087376,0.5057295,6.4335303
cell_04134,1.5647177,1.1297759,5.9915743,8.711992,0.092773154,0.092773154,0.08599603,0.5024639,0.068173386,0.10220175,1.9711415,0.65037733,1.9711415,6.394119
cell_04135,11.061081,1.7677999,0.17568219,0.1878785,2.758118e-06,2.758118e-06,2.263669e-06,1.6817738e-06,1.3789678e-06,3.7056511e-06,0.024809435,0.6290163,0.024809435,0.07976072
cell_04136,1.6043576,1.2472271,5.8960376,8.6254015,0.09021251,0.09021251,0.08337495,0.07273484,0.06558505,0.6652866,0.057489593,0.58787143,0.057489593,6.155595
cell_04137,0.39102784,0.00010770359,7.917146,9.976979,0.98299897,0.14744985,0.1468982,0.14584509,0.14495735,0.14810091,0.02702851,0.8360515,0.02702851,15.283196
cell_04138,0.70314693,0.013392755,7.652738,9.867614,0.13945329,0.13945329,0.9155785,0.13342826,0.13026147,0.14201538,0.18308966,0.5107527,0.18308966,13.2960205
cell_04139,0.49761537,0.00091730675,7.8499193,9.952672,0.14539671,0.14539671,0.14441961,0.14257044,0.9401859,0.14655747,0.09286689,0.8317377,0.09286689,14.737249
cell_04140,2.5167458,4.894381,3.8098433,6.191212,0.036898557,0.2459904,0.03229056,0.026019152,0.022316638,0.04429889,0.42064813,0.8686721,0.42064813,2.6985688
